,cip_code,total_graduates,knowledge_rate,career_outcomes_perc,total_perc_employed_overall,total_perc_employed_full_time,total_perc_employed_part_time,perc_standard_employment_overall,perc_standard_full_time,perc_standard_part_time,perc_entrepreneur_overall,perc_entrepreneur_full_time,perc_entrepreneur_part_time,perc_temp_contract_overall,perc_temp_contract_full_time,perc_temp_contract_part_time,perc_freelance_overall,perc_freelance_full_time,perc_freelance_part_time,perc_fellowship_intern_overall,perc_fellowship_intern_full_time,perc_fellowship_intern_part_time,perc_service,perc_military,perc_continuing_ed,perc_seeking_employment,perc_seeking_continuing_ed,perc_not_seeking,mean_starting_salary,year,perc_still_seeking_overall,CIPCode,CIPTitle
390,09.07,1183,72.6,74.0,64.0,55.6,8.4,54.8,48.9,5.9,1.3,1.3,0.0,2.7,2.0,0.7,3.5,1.9,1.6,1.7,1.6,0.1,0.5,0.0,7.3,23.5,1.7,2.9,42574,2018,,09.07,"Radio, Television, and Digital Communication."
391,09.09,553,78.2,82.8,73.0,67.0,6.0,66.1,61.3,4.8,0.9,0.8,0.1,2.0,1.5,0.5,0.7,0.6,0.1,3.2,2.7,0.5,0.7,0.2,8.4,16.1,1.0,0.7,39916,2018,,09.09,"Public Relations, Advertising, and Applied Communication."
392,09.01,1264,66.9,85.3,71.5,64.8,6.7,63.7,58.7,5.0,1.0,0.9,0.1,2.3,1.6,0.7,1.1,0.7,0.4,3.4,2.9,0.5,0.7,0.4,11.7,13.0,1.5,1.1,39775,2018,,09.01,Communication and Media Studies.
393,10.02,178,9.4,93.1,79.5,65.8,13.7,57.8,49.1,8.7,2.5,2.5,0.0,5.0,1.9,3.1,12.4,1.6,1.9,1.9,1.9,0.0,0.0,0.0,12.4,6.2,0.6,1.2,37147,2018,,10.02,Audiovisual Communications Technologies/Technicians.
394,10.03,61,8.3,8.4,69.4,65.3,4.1,65.3,63.3,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,6.1,18.4,0.0,6.1,4536,2018,,10.03,Graphic Communications.
395,11.02,139,78.4,97.2,95.4,94.5,0.9,93.6,92.7,0.9,0.0,0.0,0.0,0.9,0.9,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,0.9,0.0,53752,2018,,11.02,Computer Programming.
396,11.04,371,55.5,68.0,61.7,58.7,2.9,59.2,57.3,1.9,1.0,0.5,0.5,1.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.9,29.1,2.4,1.5,5466,2018,,11.04,Information Science/Studies.
397,11.05,622,69.5,89.3,8.1,78.9,1.2,78.2,77.3,0.9,0.0,0.0,0.0,1.2,0.9,0.2,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.9,7.4,1.6,0.0,0.9,57442,2018,,11.05,Computer Systems Analysis.
398,11.07,1414,7.5,87.8,75.5,73.8,1.7,71.7,7.4,1.3,1.0,1.0,0.0,1.2,1.0,0.2,0.1,0.1,0.0,1.5,1.3,0.1,0.1,0.5,11.0,11.4,0.7,0.7,77564,2018,,11.07,Computer Science.
399,11.08,256,71.1,84.7,69.8,64.3,5.5,57.7,54.4,3.3,2.2,2.2,0.0,5.5,4.4,1.1,2.2,1.1,1.1,2.2,2.2,0.0,0.0,0.0,12.6,11.5,3.3,2.7,55877,2018,,11.08,Computer Software and Media Applications.
400,11.09,29,62.7,86.9,8.2,71.0,9.2,72.5,66.4,6.1,0.0,0.0,0.0,3.8,2.3,1.5,3.8,2.3,1.5,0.0,0.0,0.0,0.0,0.0,6.1,13.0,0.0,0.8,5993,2018,,11.09,Computer Systems Networking and Telecommunications.
401,11.10,13,56.2,9.3,8.7,76.3,4.4,76.6,73.2,3.4,1.1,0.8,0.3,1.2,0.8,0.4,0.5,0.5,0.0,1.2,1.0,0.3,0.0,3.7,4.2,8.6,1.0,1.8,52149,2018,,11.10,Computer/Information Technology Administration and Management.
402,11.01,3843,72.8,82.4,72.2,68.7,3.5,67.2,64.7,2.5,0.6,0.6,0.0,1.9,1.5,0.4,0.4,0.1,0.3,2.2,1.9,0.3,0.2,0.8,7.4,16.0,1.2,2.2,7564,2018,,11.01,"Computer and Information Sciences, General."
403,12.05,43,79.1,78.1,73.5,7.6,2.9,73.5,7.6,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,5.9,49667,2018,,12.05,Culinary Arts and Related Services.
404,13.04,198,85.4,88.5,74.0,72.2,1.8,72.2,7.4,1.8,0.6,0.6,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.6,0.6,6.5,1.7,0.0,7.7,49321,2018,,13.04,Educational Administration and Supervision.
405,13.10,1677,69.0,85.6,7.1,65.9,4.5,65.3,62.0,3.3,0.2,0.2,0.0,4.2,3.3,1.0,0.3,0.3,0.1,0.4,0.3,0.2,0.3,0.0,13.2,11.8,2.3,2.4,38911,2018,,13.10,Special Education and Teaching.
406,13.12,724,72.6,82.9,71.5,66.1,5.4,66.5,61.9,4.6,0.2,0.2,0.0,4.1,3.6,0.6,0.2,0.1,0.1,0.4,0.4,0.1,0.7,0.1,1.2,16.2,0.9,0.5,36562,2018,,13.12,"Teacher Education and Professional Development, Specific Levels and Methods."
407,13.13,342,7.9,83.1,66.0,59.1,6.9,59.8,54.5,5.3,0.4,0.3,0.1,4.3,3.2,1.2,0.5,0.3,0.2,1.0,0.8,0.2,0.7,0.2,15.6,15.0,1.9,0.7,4176,2018,,13.13,"Teacher Education and Professional Development, Specific Subject Areas."
408,13.14,36,66.7,83.3,75.0,75.0,0.0,7.8,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,8.3,12.5,4.2,0.0,483,2018,,13.14,Teaching English or French as a Second or Foreign Language.
409,14.02,1274,8.7,84.1,53.6,53.3,0.3,51.0,5.9,0.1,0.4,0.4,0.0,0.3,0.3,0.0,0.1,0.1,0.0,1.8,1.7,0.2,0.2,6.5,23.3,14.8,1.1,0.5,64751,2018,,14.02,"Aerospace, Aeronautical and Astronautical Engineering."
410,14.03,273,83.5,76.5,57.5,56.6,0.9,51.3,5.9,0.4,2.2,2.2,0.0,1.8,1.3,0.4,0.9,0.9,0.0,1.3,1.3,0.0,0.4,0.9,17.1,23.2,0.0,0.9,58298,2018,,14.03,Agricultural Engineering.
411,14.04,192,91.1,94.8,65.1,64.6,0.6,61.7,61.7,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.3,0.6,0.6,1.1,27.4,5.1,0.0,0.6,59676,2018,,14.04,Architectural Engineering.
412,14.05,2457,76.7,86.6,52.9,51.6,1.3,49.1,48.1,1.0,0.4,0.4,0.0,1.3,1.2,0.2,0.1,0.1,0.0,2.0,1.9,0.2,0.5,0.6,31.6,1.3,2.9,1.2,5915,2018,,14.05,Biomedical/Medical Engineering.
413,14.06,52,88.5,82.6,47.8,47.8,0.0,47.8,47.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.8,17.4,0.0,0.0,58328,2018,,14.06,Ceramic Sciences and Engineering.
414,14.07,4231,77.8,84.1,65.3,64.4,0.9,62.6,61.9,0.7,0.5,0.5,0.0,1.0,0.8,0.2,0.1,0.1,0.0,1.1,1.1,0.0,0.2,0.5,17.4,14.3,1.5,0.9,67913,2018,,14.07,Chemical Engineering.
415,14.08,3723,77.3,88.3,7.4,69.7,0.8,67.7,67.0,0.6,0.6,0.6,0.0,0.6,0.6,0.0,0.1,0.1,0.0,1.4,1.2,0.1,0.4,1.1,15.9,1.5,1.0,0.7,57965,2018,,14.08,Civil Engineering.
416,14.09,311,76.4,88.6,71.7,7.9,0.8,69.1,68.4,0.8,0.9,0.9,0.0,0.6,0.5,0.0,0.2,0.2,0.0,1.0,1.0,0.0,0.1,1.0,14.5,1.1,1.1,1.6,76881,2018,,14.09,Computer Engineering.
417,14.10,5352,75.7,89.6,64.6,63.5,1.1,61.4,6.5,0.8,0.9,0.9,0.0,0.8,0.7,0.1,0.2,0.2,0.0,1.3,1.2,0.1,0.0,0.6,23.7,9.2,1.1,0.8,72619,2018,,14.10,"Electrical, Electronics and Communications Engineering."
418,14.12,36,77.1,87.5,39.4,36.9,2.5,36.9,35.2,1.7,0.8,0.4,0.4,0.8,0.8,0.0,0.0,0.0,0.0,0.8,0.4,0.4,0.0,1.7,44.9,11.0,1.3,1.7,6191,2018,,14.12,Engineering Physics.
419,14.13,51,56.9,93.1,82.8,75.9,6.9,82.8,75.9,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,6.9,0.0,0.0,525,2018,,14.13,Engineering Science.
420,14.14,431,79.6,89.0,65.0,63.6,1.5,63.6,62.4,1.2,0.3,0.3,0.0,0.6,0.3,0.3,0.0,0.0,0.0,0.6,0.6,0.0,2.0,0.3,2.1,1.5,0.3,1.7,58623,2018,,14.14,Environmental/Environmental Health Engineering.
421,14.18,652,71.0,87.2,54.4,53.6,0.9,51.6,51.0,0.6,0.2,0.2,0.0,0.9,0.6,0.2,0.0,0.0,0.0,1.7,1.7,0.0,0.0,0.4,31.7,11.0,1.7,0.6,64576,2018,,14.18,Materials Engineering
422,14.19,135,76.0,86.8,69.9,68.8,1.1,66.8,66.0,0.8,0.5,0.4,0.1,0.9,0.8,0.1,0.2,0.2,0.0,1.5,1.4,0.1,0.2,1.8,14.0,12.3,0.8,1.1,64829,2018,,14.19,Mechanical Engineering.
423,14.20,17,9.7,85.4,53.6,53.6,0.0,53.6,53.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.9,13.4,1.0,1.0,66634,2018,,14.20,Metallurgical Engineering.
424,14.21,133,82.7,86.4,71.8,7.0,1.8,68.2,67.3,0.9,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,0.0,2.7,1.8,0.9,0.9,2.7,1.9,13.6,0.0,0.0,6366,2018,,14.21,Mining and Mineral Engineering.
425,14.22,216,82.9,81.6,77.1,74.9,2.2,77.1,74.9,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.6,18.4,0.0,0.0,7633,2018,,14.22,Naval Architecture and Marine Engineering.
426,14.23,181,67.4,86.0,47.5,47.5,0.0,45.1,45.1,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,0.0,0.0,5.7,32.0,12.3,1.6,0.8,68741,2018,,14.23,Nuclear Engineering.
427,14.25,456,82.7,87.2,74.5,74.5,0.0,74.0,74.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,11.7,12.7,0.0,0.8,7881,2018,,14.25,Petroleum Engineering.
428,14.27,217,83.9,84.5,67.6,66.5,1.1,64.3,63.7,0.5,0.5,0.5,0.0,1.1,1.1,0.0,0.0,0.0,0.0,1.6,1.1,0.5,0.0,1.6,14.8,13.2,2.2,0.5,721,2018,,14.27,Systems Engineering.
429,14.33,135,77.8,92.3,85.7,85.7,0.0,83.8,83.8,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3.8,7.6,0.0,1.0,624,2018,,14.33,Construction Engineering.
430,14.35,1925,73.5,91.3,78.9,78.1,0.7,76.8,76.2,0.6,0.6,0.6,0.0,0.8,0.7,0.1,0.1,0.1,0.0,0.4,0.4,0.0,0.1,1.1,1.2,7.9,0.7,1.1,6468,2018,,14.35,Industrial Engineering.
431,14.36,14,73.6,87.3,82.5,81.6,1.0,8.6,8.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,12.6,0.0,1.0,55,2018,,14.36,Manufacturing Engineering.
432,14.39,114,86.8,92.8,61.6,61.6,0.0,6.6,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,27.3,7.1,0.0,2.0,59476,2018,,14.39,Geological/Geophysical Engineering.
433,14.42,169,79.9,85.8,72.6,71.9,0.7,72.6,71.9,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,11.9,12.6,1.5,0.7,69447,2018,,14.42,"Mechatronics, Robotics, and Automation Engineering."
434,14.45,431,9.5,84.7,54.1,52.6,1.5,5.8,5.0,0.8,0.3,0.3,0.0,1.0,0.8,0.3,0.5,0.3,0.3,1.5,1.3,0.3,0.5,1.0,27.9,12.6,2.6,1.3,56487,2018,,14.45,Biological/Biosystems Engineering.
435,15.02,162,66.0,96.2,9.7,9.7,0.0,9.7,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,2.8,3.7,0.0,0.9,54628,2018,,15.02,Civil Engineering Technologies/Technicians.
436,15.03,375,7.7,87.4,75.8,72.5,3.4,73.2,7.2,3.0,1.5,1.5,0.0,0.8,0.4,0.4,0.0,0.0,0.0,0.4,0.4,0.0,0.4,1.1,9.1,12.1,0.4,1.1,6145,2018,,15.03,Electrical Engineering Technologies/Technicians.
437,15.04,6,65.0,89.2,69.2,66.7,2.6,64.1,61.5,2.6,2.6,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.6,0.0,0.0,2.6,12.8,1.3,0.0,5.1,5594,2018,,15.04,Electromechanical Instrumentation and Maintenance Technologies/Technicians.
438,15.05,91,53.8,73.5,73.5,73.5,0.0,67.3,67.3,0.0,4.1,4.1,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,0.0,54787,2018,,15.05,Environmental Control Technologies/Technicians.
439,15.06,175,82.9,78.6,74.5,71.7,2.8,69.7,66.9,2.8,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.4,0.0,0.0,1.4,2.8,18.6,2.8,0.0,55523,2018,,15.06,Industrial Production Technologies/Technicians.
440,15.07,77,9.9,85.7,55.7,47.1,8.6,38.6,32.9,5.7,2.9,2.9,0.0,7.1,4.3,2.9,0.0,0.0,0.0,7.1,7.1,0.0,0.0,0.0,3.0,14.3,0.0,0.0,56121,2018,,15.07,Quality Control and Safety Technologies/Technicians.
441,15.08,888,72.9,88.8,78.4,75.6,2.8,76.8,74.5,2.3,0.5,0.2,0.3,0.5,0.3,0.2,0.2,0.2,0.0,0.5,0.5,0.0,0.0,2.0,6.6,1.7,0.3,2.0,59768,2018,,15.08,Mechanical Engineering Related Technologies/Technicians.
442,15.10,79,54.4,97.7,97.7,93.0,4.7,95.3,9.7,4.7,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,6321,2018,,15.10,Construction Engineering Technologies.
443,15.12,82,76.8,69.8,65.1,6.3,4.8,63.5,58.7,4.8,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,3.2,28.6,1.6,0.0,77823,2018,,15.12,Computer Engineering Technologies/Technicians.
444,15.15,526,71.3,0.0,8.5,78.7,1.9,73.6,72.3,1.3,1.9,1.6,0.0,2.7,2.4,0.3,0.3,0.3,0.0,2.1,2.1,0.0,0.3,1.6,6.1,1.4,0.5,0.5,63133,2018,,15.15,Engineering-Related Fields.
445,16.01,1278,63.3,83.3,53.2,48.1,5.1,46.4,42.6,3.7,1.1,1.1,0.0,2.8,2.0,0.9,0.2,0.0,0.2,2.6,2.3,0.2,2.0,1.6,25.1,1.9,5.6,1.7,3991,2018,,16.01,"Linguistic, Comparative, and Related Language Studies and Services."
446,16.03,493,59.6,81.2,6.9,56.8,4.1,53.1,5.7,2.4,0.7,0.7,0.0,6.5,5.1,1.4,0.0,0.0,0.0,0.7,0.3,0.3,0.3,0.7,17.3,13.3,5.1,2.4,47714,2018,,16.03,"East Asian Languages, Literatures, and Linguistics."
447,16.04,17,62.6,75.8,49.3,47.8,1.5,4.3,38.8,1.5,0.0,0.0,0.0,1.5,1.5,0.0,3.0,3.0,0.0,4.5,4.5,0.0,1.5,6.0,17.9,2.9,3.0,1.5,47386,2018,,16.04,"Slavic, Baltic and Albanian Languages, Literatures, and Linguistics."
448,16.05,223,69.1,84.9,52.6,42.9,9.7,41.6,34.4,7.1,0.6,0.6,0.0,5.2,3.2,1.9,0.6,0.6,0.0,4.5,3.9,0.6,1.9,0.6,28.6,11.7,3.2,1.3,4443,2018,,16.05,"Germanic Languages, Literatures, and Linguistics."
449,16.09,2335,72.8,85.9,55.3,49.5,5.8,47.6,43.7,3.8,0.1,0.0,0.1,3.9,2.6,1.4,0.8,0.5,0.4,2.9,2.7,0.2,3.4,0.6,25.2,9.9,4.0,1.6,4851,2018,,16.09,"Romance Languages, Literatures, and Linguistics."
450,16.11,48,7.8,85.3,58.8,52.9,5.9,47.1,41.2,5.9,0.0,0.0,0.0,8.8,8.8,0.0,0.0,0.0,0.0,2.9,2.9,0.0,2.9,5.9,17.6,11.8,2.9,0.0,49984,2018,,16.11,"Middle/Near Eastern and Semitic Languages, Literatures, and Linguistics."
451,16.12,282,69.9,83.4,46.7,4.6,6.1,4.1,36.0,4.1,0.0,0.0,0.0,3.6,2.0,1.5,1.0,1.0,0.0,2.0,1.5,0.5,2.5,0.0,32.5,1.2,6.1,2.0,39697,2018,,16.12,"Classics and Classical Languages, Literatures, and Linguistics."
452,16.16,52,51.9,96.3,74.1,59.3,14.8,44.4,44.4,0.0,0.0,0.0,0.0,7.4,3.7,3.7,14.8,3.7,11.1,7.4,7.4,0.0,0.0,0.0,22.2,3.7,0.0,0.0,33683,2018,,16.16,American Sign Language.
453,19.01,897,69.0,86.0,65.1,6.3,4.8,58.8,54.8,4.0,1.3,1.0,0.3,0.6,0.5,0.2,0.6,0.5,0.2,3.7,3.6,0.2,1.3,0.2,17.9,9.5,4.2,1.8,36145,2018,,19.01,"Family and Consumer Sciences/Human Sciences, General."
454,19.04,97,42.3,56.1,53.7,51.2,2.4,36.6,36.6,0.0,14.6,12.2,2.4,2.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,43.9,0.0,0.0,38648,2018,,19.04,Family and Consumer Economics and Related Studies.
455,19.05,736,73.5,82.4,37.0,32.7,4.3,35.9,32.0,3.9,0.4,0.0,0.4,0.6,0.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.7,0.7,42.1,14.8,2.6,1.1,33887,2018,,19.05,"Foods, Nutrition, and Related Services."
456,19.07,328,72.4,86.0,57.2,52.4,4.8,53.1,49.0,4.0,0.7,0.6,0.0,2.1,1.6,0.5,0.3,0.2,0.1,1.1,0.9,0.2,1.5,0.3,25.3,16.0,5.6,1.9,33235,2018,,19.07,"Human Development, Family Studies, and Related Services."
457,19.09,736,79.1,76.3,72.2,69.2,2.9,65.6,63.6,2.1,1.2,1.2,0.0,1.9,1.4,0.5,0.5,0.3,0.2,2.9,2.7,0.2,0.2,0.0,3.1,22.9,0.5,1.2,3947,2018,,19.09,Apparel and Textiles.
458,22.00,869,68.6,82.4,54.2,49.0,5.2,5.7,46.5,4.2,0.5,0.3,0.2,1.8,1.2,0.7,0.0,0.0,0.0,1.2,1.0,0.2,1.5,1.3,21.3,9.2,7.6,4.9,39719,2018,,22.00,Non-Professional General Legal Studies (Undergraduate).
459,22.03,17,69.2,84.1,67.6,66.2,1.4,63.5,62.2,1.4,1.4,1.4,0.0,1.4,1.4,0.0,0.0,0.0,0.0,1.4,1.4,0.0,1.4,0.0,9.5,13.5,1.4,6.8,38238,2018,,22.03,Legal Support Services.
460,23.01,6898,69.3,79.6,54.2,45.3,8.9,47.9,4.8,7.0,0.6,0.5,0.1,2.9,1.9,1.1,0.9,0.5,0.4,1.9,1.6,0.3,1.8,0.3,21.8,16.4,3.6,1.8,36296,2018,,23.01,"English Language and Literature, General."
461,23.13,1586,7.7,83.0,61.9,53.2,8.7,54.9,48.2,6.7,0.3,0.3,0.0,2.8,1.9,0.9,2.1,1.3,0.8,1.9,1.5,0.4,0.8,0.8,18.1,14.0,2.8,1.6,36294,2018,,23.13,Rhetoric and Composition/Writing Studies.
462,23.14,363,73.3,93.5,6.2,54.5,5.6,53.4,48.5,4.9,0.4,0.4,0.0,0.8,0.4,0.4,0.8,0.4,0.4,4.9,4.9,0.0,0.8,0.4,3.8,3.8,2.6,1.5,34945,2018,,23.14,Literature.
463,26.01,151,68.6,8.0,4.0,34.6,5.5,35.9,31.2,4.7,0.2,0.2,0.1,2.2,1.7,0.5,0.1,0.1,0.1,1.5,1.4,0.1,1.3,0.6,36.8,9.8,9.9,1.6,3538,2018,,26.01,"Biology, General."
464,26.02,3143,7.1,84.1,38.3,34.5,3.9,32.2,29.2,3.0,0.8,0.8,0.0,2.4,2.0,0.5,0.2,0.1,0.1,2.7,2.4,0.3,1.4,0.6,42.9,8.3,7.4,1.2,39131,2018,,26.02,"Biochemistry, Biophysics and Molecular Biology."
465,26.04,1644,56.1,76.1,4.6,34.1,6.5,36.9,31.4,5.5,0.2,0.1,0.1,2.0,1.2,0.8,0.0,0.0,0.0,1.5,1.4,0.1,1.1,0.2,33.5,8.2,15.5,0.9,38133,2018,,26.04,Cell/Cellular Biology and Anatomical Sciences.
466,26.05,79,61.5,8.2,4.3,37.0,3.3,35.6,33.1,2.5,0.2,0.2,0.0,2.7,2.1,0.6,0.4,0.4,0.0,1.4,1.2,0.2,1.4,1.0,36.4,15.0,4.5,1.2,35483,2018,,26.05,Microbiological Sciences and Immunology.
467,26.07,653,6.3,79.5,49.0,41.1,7.9,38.6,32.0,6.6,0.3,0.3,0.0,6.3,5.3,1.0,0.0,0.0,0.0,3.8,3.6,0.3,2.0,0.8,25.9,16.5,3.6,2.3,28264,2018,,26.07,Zoology/Animal Biology.
468,26.08,119,62.2,78.4,24.3,21.6,2.7,18.9,18.9,0.0,0.0,0.0,0.0,2.7,1.4,1.4,0.0,0.0,0.0,2.7,1.4,1.4,1.4,0.0,52.7,13.5,8.1,0.0,37194,2018,,26.08,Genetics.
469,26.09,115,73.3,6.3,25.4,21.5,3.9,22.4,19.2,3.2,0.1,0.1,0.0,2.0,1.4,0.6,0.0,0.0,0.0,0.8,0.7,0.1,1.1,0.9,31.8,1.6,28.5,1.8,27942,2018,,26.09,"Physiology, Pathology and Related Sciences."
470,26.11,82,75.6,89.8,48.4,43.5,4.8,46.8,41.9,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,0.0,0.0,1.6,35.5,8.1,1.6,4.8,6733,2018,,26.11,"Biomathematics, Bioinformatics, and Computational Biology."
471,26.12,267,79.0,9.0,57.3,52.6,4.7,5.7,46.9,3.8,0.5,0.5,0.0,3.8,2.8,0.9,0.0,0.0,0.0,2.4,2.4,0.0,0.0,1.9,3.3,8.5,1.4,0.5,41213,2018,,26.12,Biotechnology.
472,26.13,67,75.6,84.6,57.7,5.5,7.2,4.7,35.1,5.7,0.0,0.0,0.0,9.4,8.7,0.7,0.2,0.2,0.0,7.4,6.5,0.9,1.1,0.9,23.1,12.6,2.4,2.2,35535,2018,,26.13,"Ecology, Evolution, Systematics, and Population Biology."
473,26.15,2129,73.0,83.7,46.4,41.1,5.3,42.3,38.1,4.2,0.2,0.0,0.2,1.9,1.2,0.6,0.2,0.1,0.1,1.8,1.7,0.1,1.2,0.4,34.5,7.4,8.6,1.5,3871,2018,,26.15,Neurobiology and Neurosciences.
474,27.01,4879,68.8,85.5,5.1,47.0,3.0,46.7,44.3,2.4,0.4,0.4,0.0,1.6,1.3,0.3,0.1,0.0,0.1,1.2,1.0,0.2,0.8,0.7,33.0,11.2,3.2,1.1,59681,2018,,27.01,Mathematics.
475,27.03,185,7.5,91.0,44.3,42.2,2.1,42.5,41.0,1.4,0.1,0.1,0.0,0.9,0.7,0.3,0.1,0.0,0.1,0.7,0.4,0.3,0.3,0.9,45.2,7.6,1.4,0.3,632,2018,,27.03,Applied Mathematics.
476,27.05,19,62.8,88.4,5.3,48.7,1.6,46.8,45.9,0.9,1.0,0.7,0.3,0.9,0.6,0.3,0.1,0.1,0.0,1.5,1.3,0.1,0.6,0.6,36.7,9.6,1.9,0.3,67161,2018,,27.05,Statistics.
477,30.00,48,58.8,81.8,6.6,53.4,7.2,54.1,48.8,5.3,1.4,1.2,0.2,2.2,1.4,0.8,1.0,0.4,0.6,1.9,1.6,0.3,0.9,0.6,18.3,14.5,3.4,1.8,39647,2018,,30.00,"Multi-/Interdisciplinary Studies, General."
478,30.05,134,74.6,83.7,47.0,42.0,5.0,38.0,34.0,4.0,2.0,2.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,1.0,25.0,1.0,6.0,2.0,4446,2018,,30.05,Peace Studies and Conflict Resolution.
479,30.08,159,71.1,93.8,68.1,67.3,0.9,65.5,64.6,0.9,0.9,0.9,0.0,1.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,23.9,6.2,0.0,0.9,91673,2018,,30.08,Mathematics and Computer Science.
480,30.10,228,23.2,9.6,45.3,41.5,3.8,45.3,41.5,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,43.4,3.8,5.7,0.0,42621,2018,,30.10,Biopsychology.
481,30.15,179,84.9,96.7,84.9,81.6,3.3,76.3,73.0,3.3,1.3,1.3,0.0,1.3,1.3,0.0,0.7,0.7,0.0,5.3,5.3,0.0,3.3,0.7,7.9,3.3,0.0,0.0,53556,2018,,30.15,"Science, Technology and Society."
482,30.17,236,8.5,93.0,52.1,41.6,1.5,46.8,38.4,8.4,1.6,1.6,0.0,3.2,1.1,2.1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,37.9,4.7,2.1,2.6,3796,2018,,30.17,Behavioral Sciences.
483,30.18,275,46.5,89.8,46.1,4.6,5.5,42.2,38.3,3.9,0.0,0.0,0.0,2.3,0.8,1.6,0.8,0.8,0.0,0.8,0.8,0.0,0.0,0.8,42.2,7.8,2.3,0.8,39566,2018,,30.18,Natural Sciences.
484,30.19,1165,72.7,81.2,46.4,43.4,3.0,42.5,4.1,2.4,0.4,0.4,0.0,0.8,0.4,0.5,0.2,0.2,0.0,2.5,2.4,0.1,0.7,1.1,3.1,11.2,7.0,3.5,37335,2018,,30.19,Nutrition Sciences.
485,30.20,2575,62.6,86.9,6.3,54.3,6.0,49.2,45.6,3.6,0.6,0.6,0.0,5.5,3.9,1.5,0.4,0.2,0.2,4.7,4.1,0.6,5.0,1.9,17.4,1.2,2.5,2.7,41152,2018,,30.20,International/Global Studies.
486,30.23,31,96.8,93.3,8.0,56.7,23.3,7.0,5.0,2.0,0.0,0.0,0.0,3.3,3.3,0.0,0.0,0.0,0.0,6.7,3.3,3.3,6.7,0.0,6.7,6.7,0.0,0.0,35441,2018,,30.23,Intercultural/Multicultural and Diversity Studies.
487,30.25,526,77.8,94.8,66.0,64.3,1.7,57.0,56.7,0.2,0.5,0.5,0.0,4.4,3.4,1.0,0.5,0.5,0.0,3.7,3.2,0.5,0.5,0.2,26.9,2.4,2.7,1.2,46796,2018,,30.25,Cognitive Science.
